# spin    band          kx          ky          kz          E(MF)          E(QP)        Delta E
#                        (Cartesian coordinates)             (eV)           (eV)           (eV)
     1      19     0.44996     0.42593     0.00000   -2.529138417   -4.047836827   -1.518698409
     1      19     0.45597     0.41556     0.00000   -2.535156720   -4.052445645   -1.517288925
     1      19     0.46198     0.40518     0.00000   -2.539137195   -4.063047754   -1.523910559
     1      19     0.46800     0.39481     0.00000   -2.541253164   -4.065017767   -1.523764602
     1      19     0.47401     0.38444     0.00000   -2.541739313   -4.055114993   -1.513375681
     1      19     0.48002     0.37406     0.00000   -2.540884810   -4.049431455   -1.508546645
     1      19     0.48604     0.36369     0.00000   -2.539021830   -4.042290296   -1.503268466
     1      19     0.49205     0.35331     0.00000   -2.536509463   -4.032633875   -1.496124411
     1      19     0.49806     0.34294     0.00000   -2.533712669   -4.019547581   -1.485834912
     1      19     0.50408     0.33257     0.00000   -2.530978067   -4.002453543   -1.471475476
     1      19     0.51009     0.32219     0.00000   -2.528608587   -3.982434956   -1.453826369
     1      19     0.51610     0.31182     0.00000   -2.526839692   -3.962675689   -1.435835997
     1      19     0.52212     0.30145     0.00000   -2.525819659   -3.956336918   -1.430517259
     1      19     0.51146     0.29529     0.00000   -2.524597778   -3.946112440   -1.421514662
     1      19     0.50081     0.28914     0.00000   -2.520933739   -3.943751721   -1.422817982
     1      19     0.49015     0.28299     0.00000   -2.514832549   -3.940590480   -1.425757930
     1      19     0.47950     0.27684     0.00000   -2.506302508   -3.934998635   -1.428696127
     1      19     0.46884     0.27069     0.00000   -2.495355363   -3.926444963   -1.431089600
     1      19     0.45819     0.26453     0.00000   -2.482006177   -3.918381982   -1.436375805
     1      19     0.44753     0.25838     0.00000   -2.466273556   -3.908673902   -1.442400346
     1      19     0.43687     0.25223     0.00000   -2.448179829   -3.891392780   -1.443212952
     1      19     0.42622     0.24608     0.00000   -2.427750768   -3.867553783   -1.439803014
     1      19     0.41556     0.23993     0.00000   -2.405016129   -3.847236634   -1.442220504
     1      19     0.40491     0.23377     0.00000   -2.380009702   -3.824602884   -1.444593182
     1      19     0.39425     0.22762     0.00000   -2.352769449   -3.797591052   -1.444821602
     1      19     0.38360     0.22147     0.00000   -2.323337923   -3.768221168   -1.444883246
     1      19     0.37294     0.21532     0.00000   -2.291762651   -3.736652313   -1.444889662
     1      19     0.36229     0.20917     0.00000   -2.258096490   -3.702301079   -1.444204589
     1      19     0.35163     0.20301     0.00000   -2.222398223   -3.658948904   -1.436550681
     1      19     0.34098     0.19686     0.00000   -2.184732890   -3.615379358   -1.430646469
     1      19     0.33032     0.19071     0.00000   -2.145172775   -3.560899402   -1.415726627
     1      19     0.31966     0.18456     0.00000   -2.103797423   -3.501213905   -1.397416482
     1      19     0.30901     0.17841     0.00000   -2.060694635   -3.438773987   -1.378079352
     1      19     0.29835     0.17225     0.00000   -2.015960886   -3.375742484   -1.359781598
     1      19     0.28770     0.16610     0.00000   -1.969702241   -3.313898957   -1.344196715
     1      19     0.27704     0.15995     0.00000   -1.922035481   -3.254614686   -1.332579205
     1      19     0.26639     0.15380     0.00000   -1.873089194   -3.198566690   -1.325477496
     1      19     0.25573     0.14765     0.00000   -1.823005983   -3.144854663   -1.321848681
     1      19     0.24508     0.14149     0.00000   -1.771946257   -3.093188306   -1.321242049
     1      19     0.23442     0.13534     0.00000   -1.720095903   -3.040781431   -1.320685527
     1      19     0.22376     0.12919     0.00000   -1.667687803   -2.987770151   -1.320082348
     1      19     0.21311     0.12304     0.00000   -1.615077273   -2.934017190   -1.318939917
     1      19     0.20245     0.11689     0.00000   -1.563181287   -2.879441392   -1.316260106
     1      19     0.19180     0.11073     0.00000   -1.520723060   -2.798933375   -1.278210315
     1      19     0.18114     0.10458     0.00000   -1.544083903   -2.747136167   -1.203052264
     1      19     0.17049     0.09843     0.00000   -1.587432637   -2.786771261   -1.199338624
     1      19     0.15983     0.09228     0.00000   -1.630414099   -2.829231540   -1.198817441
     1      19     0.14918     0.08613     0.00000   -1.671594803   -2.870319754   -1.198724951
     1      19     0.13852     0.07998     0.00000   -1.710465790   -2.909296552   -1.198830762
     1      19     0.12787     0.07382     0.00000   -1.746427779   -2.945790500   -1.199362721
     1      19     0.11721     0.06767     0.00000   -1.776873016   -2.979875088   -1.203002072
     1      19     0.10655     0.06152     0.00000   -1.761619966   -3.022283301   -1.260663334
     1      19     0.09590     0.05537     0.00000   -1.689901769   -2.994031352   -1.304129583
     1      19     0.08524     0.04922     0.00000   -1.614427467   -2.936297793   -1.321870326
     1      19     0.07459     0.04306     0.00000   -1.539300673   -2.872527000   -1.333226327
     1      19     0.06393     0.03691     0.00000   -1.465320967   -2.818100877   -1.352779910
     1      19     0.05328     0.03076     0.00000   -1.393105439   -2.768411967   -1.375306528
     1      19     0.04262     0.02461     0.00000   -1.323504339   -2.717325648   -1.393821308
