 &plot nbnd=  40, nks=   128 /
            0.000000  0.000000  0.000000
  -60.260  -34.397  -34.189  -34.189  -13.449  -12.150   -4.967   -1.975   -1.975   -1.140
   -0.873   -0.873    0.624    3.384    3.384    3.627    3.627    5.949    6.470    6.872
    7.995    9.631   10.121   11.381   11.381   11.767   13.388   13.388   13.657   15.423
   16.607   16.607   16.766   16.814   16.814   16.858   19.763   20.334   22.177   22.618
            0.006796  0.011771  0.000000
  -60.260  -34.397  -34.190  -34.190  -13.447  -12.149   -4.964   -1.980   -1.973   -1.163
   -0.876   -0.853    0.623    3.380    3.387    3.621    3.625    5.953    6.473    6.881
    7.998    9.641   10.123   11.367   11.388   11.778   13.369   13.389   13.655   15.423
   16.591   16.611   16.732   16.807   16.851   16.885   19.769   20.355   22.179   22.604
            0.013592  0.023542  0.000000
  -60.259  -34.397  -34.192  -34.190  -13.441  -12.147   -4.957   -1.995   -1.967   -1.218
   -0.887   -0.806    0.621    3.370    3.399    3.601    3.617    5.965    6.481    6.909
    8.008    9.670   10.131   11.329   11.407   11.808   13.314   13.391   13.649   15.424
   16.547   16.620   16.683   16.784   16.906   16.960   19.789   20.417   22.188   22.563
            0.020388  0.035313  0.000000
  -60.259  -34.396  -34.194  -34.191  -13.430  -12.142   -4.945   -2.019   -1.956   -1.289
   -0.904   -0.750    0.616    3.353    3.418    3.570    3.605    5.985    6.494    6.955
    8.023    9.719   10.143   11.275   11.440   11.850   13.227   13.394   13.639   15.425
   16.484   16.633   16.634   16.745   16.968   17.077   19.822   20.517   22.201   22.500
            0.027184  0.047084  0.000000
  -60.259  -34.395  -34.198  -34.191  -13.416  -12.136   -4.929   -2.051   -1.941   -1.367
   -0.929   -0.692    0.609    3.331    3.444    3.528    3.588    6.011    6.513    7.018
    8.045    9.785   10.160   11.211   11.484   11.898   13.116   13.398   13.624   15.424
   16.409   16.582   16.651   16.693   17.035   17.231   19.869   20.649   22.220   22.419
            0.033980  0.058854  0.000000
  -60.258  -34.395  -34.202  -34.192  -13.398  -12.129   -4.908   -2.093   -1.922   -1.449
   -0.961   -0.635    0.600    3.305    3.478    3.478    3.567    6.044    6.537    7.098
    8.073    9.866   10.183   11.141   11.539   11.949   12.985   13.403   13.604   15.418
   16.329   16.526   16.629   16.670   17.109   17.415   19.928   20.807   22.243   22.325
            0.040776  0.070625  0.000000
  -60.258  -34.393  -34.208  -34.194  -13.375  -12.120   -4.882   -2.142   -1.899   -1.533
   -1.000   -0.582    0.589    3.276    3.421    3.518    3.541    6.082    6.566    7.192
    8.108    9.960   10.213   11.067   11.603   12.002   12.842   13.408   13.579   15.405
   16.253   16.457   16.563   16.693   17.190   17.625   19.999   20.986   22.220   22.270
            0.047571  0.082396  0.000000
  -60.257  -34.392  -34.214  -34.195  -13.349  -12.109   -4.852   -2.198   -1.872   -1.618
   -1.047   -0.532    0.574    3.245    3.359    3.512    3.564    6.125    6.600    7.300
    8.150   10.061   10.251   10.992   11.675   12.057   12.691   13.413   13.548   15.380
   16.189   16.365   16.505   16.719   17.277   17.854   20.082   21.178   22.104   22.296
            0.054367  0.094167  0.000000
  -60.257  -34.391  -34.221  -34.197  -13.319  -12.096   -4.819   -2.260   -1.841   -1.703
   -1.101   -0.487    0.555    3.214    3.294    3.478    3.617    6.172    6.640    7.419
    8.200   10.158   10.306   10.916   11.751   12.114   12.538   13.417   13.513   15.343
   16.144   16.248   16.459   16.747   17.373   18.099   20.174   21.374   21.977   22.292
            0.061163  0.105938  0.000000
  -60.256  -34.389  -34.229  -34.199  -13.285  -12.083   -4.782   -2.328   -1.807   -1.788
   -1.162   -0.447    0.533    3.185    3.228    3.442    3.675    6.223    6.684    7.547
    8.258   10.235   10.391   10.840   11.829   12.174   12.387   13.419   13.476   15.294
   16.110   16.120   16.419   16.779   17.477   18.356   20.271   21.558   21.836   22.099
            0.067959  0.117709  0.000000
  -60.255  -34.387  -34.238  -34.201  -13.248  -12.067   -4.742   -2.399   -1.872   -1.769
   -1.231   -0.411    0.507    3.158    3.162    3.403    3.738    6.279    6.734    7.680
    8.325   10.293   10.500   10.765   11.905   12.237   12.242   13.418   13.439   15.237
   15.954   16.117   16.386   16.815   17.588   18.623   20.367   21.679   21.679   21.821
            0.074755  0.129480  0.000000
  -60.254  -34.385  -34.248  -34.204  -13.207  -12.050   -4.699   -2.474   -1.955   -1.729
   -1.307   -0.381    0.475    3.097    3.134    3.362    3.805    6.339    6.788    7.815
    8.405   10.341   10.617   10.692   11.974   12.108   12.301   13.409   13.413   15.179
   15.784   16.132   16.356   16.853   17.707   18.896   20.446   21.492   21.497   21.691
            0.081551  0.141251  0.000000
  -60.253  -34.383  -34.258  -34.206  -13.163  -12.032   -4.653   -2.551   -2.037   -1.686
