# spin    band          kx          ky          kz          E(MF)          E(QP)        Delta E
#                        (Cartesian coordinates)             (eV)           (eV)           (eV)
     1      40     0.03404     0.05896     0.00000    0.314435498   -0.685891353   -1.000326852
     1      40     0.04085     0.07075     0.00000    0.300774144   -0.658454849   -0.959228993
     1      40     0.04766     0.08254     0.00000    0.298130388   -0.621222563   -0.919352951
     1      40     0.05446     0.09433     0.00000    0.306710498   -0.576474755   -0.883185253
     1      40     0.06127     0.10613     0.00000    0.324600358   -0.529808368   -0.854408726
     1      40     0.06808     0.11792     0.00000    0.349473432   -0.488899550   -0.838372982
     1      40     0.07489     0.12971     0.00000    0.379260002   -0.455415002   -0.834675003
     1      40     0.08170     0.14150     0.00000    0.411863420   -0.422425572   -0.834288992
     1      40     0.08850     0.15329     0.00000    0.442875020   -0.392534401   -0.835409421
     1      40     0.09531     0.16509     0.00000    0.386062878   -0.602812254   -0.988875132
     1      40     0.10212     0.17688     0.00000    0.342767431   -0.562266142   -0.905033573
     1      40     0.10893     0.18867     0.00000    0.226902904   -0.687481007   -0.914383911
     1      40     0.11574     0.20046     0.00000    0.104972670   -0.815333462   -0.920306131
     1      40     0.12254     0.21225     0.00000   -0.019768705   -0.944358346   -0.924589641
     1      40     0.12935     0.22405     0.00000   -0.145138022   -1.073075775   -0.927937753
     1      40     0.13616     0.23584     0.00000   -0.264746878   -1.244371805   -0.979624927
     1      40     0.14297     0.24763     0.00000   -0.364539367   -1.341577837   -0.977038469
     1      40     0.14978     0.25942     0.00000   -0.456645278   -1.432007660   -0.975362382
     1      40     0.15658     0.27121     0.00000   -0.539578033   -1.514401890   -0.974823858
     1      40     0.16339     0.28300     0.00000   -0.612599702   -1.587383302   -0.974783600
     1      40     0.17020     0.29480     0.00000   -0.675743882   -1.650528081   -0.974784199
     1      40     0.17701     0.30659     0.00000   -0.729607434   -1.704503737   -0.974896303
     1      40     0.18382     0.31838     0.00000   -0.775058981   -1.751805326   -0.976746344
     1      40     0.19062     0.33017     0.00000   -0.813017080   -1.795867853   -0.982850773
     1      40     0.19743     0.34196     0.00000   -0.844344728   -1.836675754   -0.992331025
     1      40     0.20424     0.35376     0.00000   -0.869835263   -1.872912734   -1.003077471
     1      40     0.21105     0.36555     0.00000   -0.890253168   -1.903935231   -1.013682064
     1      40     0.21786     0.37734     0.00000   -0.906423201   -1.929673718   -1.023250517
     1      40     0.22466     0.38913     0.00000   -0.919382138   -1.950084653   -1.030702515
     1      40     0.23147     0.40092     0.00000   -0.930669783   -1.965189912   -1.034520129
     1      40     0.23828     0.41271     0.00000   -0.942922144   -1.976924750   -1.034002606
     1      40     0.24509     0.42451     0.00000   -0.960883141   -1.992417454   -1.031534313
     1      40     0.25190     0.43630     0.00000   -0.991533387   -2.022226580   -1.030693193
     1      40     0.25870     0.44809     0.00000   -1.026423468   -2.104256974   -1.077833506
     1      40     0.26551     0.45988     0.00000   -1.025964618   -2.104476351   -1.078511733
     1      40     0.27232     0.47167     0.00000   -1.038387787   -2.117464997   -1.079077209
     1      40     0.27913     0.48347     0.00000   -1.085822306   -2.159316697   -1.073494391
     1      40     0.28594     0.49526     0.00000   -1.151791945   -2.227946701   -1.076154756
     1      40     0.29275     0.50705     0.00000   -1.210002903   -2.296569311   -1.086566409
     1      40     0.29955     0.51884     0.00000   -1.235020887   -2.310322221   -1.075301334
     1      40     0.30636     0.53063     0.00000   -1.236847657   -2.320480693   -1.083633036
     1      40     0.31317     0.54242     0.00000   -1.237275278   -2.328779636   -1.091504358
     1      40     0.31998     0.55422     0.00000   -1.237365160   -2.333583034   -1.096217874
     1      40     0.32679     0.56601     0.00000   -1.237507910   -2.334515925   -1.097008016
     1      40     0.33359     0.57780     0.00000   -1.237645908   -2.334628472   -1.096982564
     1      40     0.33936     0.56785     0.00000   -1.237394374   -2.334393089   -1.096998715
     1      40     0.34513     0.55790     0.00000   -1.236252888   -2.333292114   -1.097039225
     1      40     0.35090     0.54794     0.00000   -1.233348934   -2.330309713   -1.096960779
     1      40     0.35667     0.53799     0.00000   -1.227317228   -2.323495211   -1.096177982
     1      40     0.36244     0.52804     0.00000   -1.216070606   -2.310191431   -1.094120825
     1      40     0.36821     0.51809     0.00000   -1.170123004   -2.291800479   -1.121677475
     1      40     0.37398     0.50814     0.00000   -1.091700035   -2.206204777   -1.114504742
     1      40     0.37974     0.49818     0.00000   -0.996661675   -2.102160227   -1.105498553
     1      40     0.38551     0.48823     0.00000   -0.921891124   -2.094247441   -1.172356317
     1      40     0.39128     0.47828     0.00000   -0.913814389   -2.072953014   -1.159138625
     1      40     0.39705     0.46833     0.00000   -0.903149875   -2.048085641   -1.144935766
     1      40     0.40282     0.45838     0.00000   -0.864966955   -1.952274642   -1.087307687
     1      40     0.40859     0.44842     0.00000   -0.824023920   -1.907151778   -1.083127858
     1      40     0.41436     0.43847     0.00000   -0.794078550   -1.873213433   -1.079134882
     1      40     0.42013     0.42852     0.00000   -0.769611367   -1.847356876   -1.077745510
     1      40     0.42590     0.41857     0.00000   -0.747297345   -1.825975336   -1.078677991
     1      40     0.43166     0.40861     0.00000   -0.725536968   -1.805507360   -1.079970393
     1      40     0.43743     0.39866     0.00000   -0.703681386   -1.784425015   -1.080743629
     1      40     0.44320     0.38871     0.00000   -0.681593677   -1.768030816   -1.086437138
     1      40     0.44897     0.37876     0.00000   -0.659431204   -1.747227730   -1.087796526
     1      40     0.45474     0.36881     0.00000   -0.637532895   -1.721272902   -1.083740007
     1      40     0.46051     0.35885     0.00000   -0.616356915   -1.698131526   -1.081774612
     1      40     0.46628     0.34890     0.00000   -0.596440690   -1.675604287   -1.079163597
     1      40     0.47205     0.33895     0.00000   -0.578368156   -1.653624592   -1.075256436
     1      40     0.47782     0.32900     0.00000   -0.562740872   -1.632559177   -1.069818305
     1      40     0.48358     0.31905     0.00000   -0.550146746   -1.613044346   -1.062897600
     1      40     0.48935     0.30909     0.00000   -0.541126018   -1.596194897   -1.055068880
     1      40     0.49512     0.29914     0.00000   -0.536132043   -1.583687216   -1.047555173
     1      40     0.50089     0.28919     0.00000   -0.535495112   -1.560478068   -1.024982956
     1      40     0.49067     0.28329     0.00000   -0.534244744   -1.559589851   -1.025345107
     1      40     0.48045     0.27739     0.00000   -0.530495006   -1.556989230   -1.026494223
     1      40     0.47022     0.27148     0.00000   -0.524249630   -1.553021333   -1.028771703
