# spin    band          kx          ky          kz          E(MF)          E(QP)        Delta E
#                        (Cartesian coordinates)             (eV)           (eV)           (eV)
     1      19     0.51009     0.32219     0.00000   -2.528608587   -3.306900351   -0.778291764
     1      19     0.51610     0.31182     0.00000   -2.526839692   -3.297615092   -0.770775400
     1      19     0.52212     0.30145     0.00000   -2.525819659   -3.298604265   -0.772784606
     1      19     0.51146     0.29529     0.00000   -2.524597778   -3.290023815   -0.765426037
     1      19     0.50081     0.28914     0.00000   -2.520933739   -3.286890456   -0.765956717
     1      19     0.49015     0.28299     0.00000   -2.514832549   -3.282019678   -0.767187128
     1      19     0.47950     0.27684     0.00000   -2.506302508   -3.274739176   -0.768436668
     1      19     0.46884     0.27069     0.00000   -2.495355363   -3.264829481   -0.769474118
     1      19     0.45819     0.26453     0.00000   -2.482006177   -3.253686548   -0.771680371
     1      19     0.44753     0.25838     0.00000   -2.466273556   -3.240460297   -0.774186741
     1      19     0.43687     0.25223     0.00000   -2.448179829   -3.222539177   -0.774359349
     1      19     0.42622     0.24608     0.00000   -2.427750768   -3.200037167   -0.772286399
     1      19     0.41556     0.23993     0.00000   -2.405016129   -3.178890122   -0.773873993
     1      19     0.40491     0.23377     0.00000   -2.380009702   -3.155499445   -0.775489742
     1      19     0.39425     0.22762     0.00000   -2.352769449   -3.129109980   -0.776340530
     1      19     0.38360     0.22147     0.00000   -2.323337923   -3.100043668   -0.776705746
     1      19     0.37294     0.21532     0.00000   -2.291762651   -3.068521309   -0.776758658
     1      19     0.36229     0.20917     0.00000   -2.258096490   -3.034800683   -0.776704193
     1      19     0.35163     0.20301     0.00000   -2.222398223   -2.994891230   -0.772493008
     1      19     0.34098     0.19686     0.00000   -2.184732890   -2.959258692   -0.774525802
     1      19     0.33032     0.19071     0.00000   -2.145172775   -2.917181490   -0.772008715
     1      19     0.31966     0.18456     0.00000   -2.103797423   -2.872653534   -0.768856111
     1      19     0.30901     0.17841     0.00000   -2.060694635   -2.826155377   -0.765460742
