# spin    band          kx          ky          kz          E(MF)          E(QP)        Delta E
#                        (Cartesian coordinates)             (eV)           (eV)           (eV)
     1      20     0.43166     0.45678     0.00000   -3.506979366   -5.097184001   -1.590204635
     1      20     0.43767     0.44642     0.00000   -3.513417748   -5.099220744   -1.585802995
     1      20     0.44368     0.43605     0.00000   -3.517906828   -5.101462084   -1.583555256
     1      20     0.44969     0.42568     0.00000   -3.520409093   -5.102417089   -1.582007996
     1      20     0.45570     0.41531     0.00000   -3.520984489   -5.101403866   -1.580419377
     1      20     0.46171     0.40494     0.00000   -3.519781601   -5.107979727   -1.588198126
     1      20     0.46772     0.39458     0.00000   -3.517032000   -5.105139713   -1.588107713
     1      20     0.47373     0.38421     0.00000   -3.513043221   -5.089380374   -1.576337153
     1      20     0.47974     0.37384     0.00000   -3.508188641   -5.079078068   -1.570889427
     1      20     0.48575     0.36347     0.00000   -3.502891196   -5.067804524   -1.564913328
     1      20     0.49176     0.35311     0.00000   -3.497602425   -5.054385301   -1.556782876
     1      20     0.49777     0.34274     0.00000   -3.492775476   -5.037871150   -1.545095674
     1      20     0.50378     0.33237     0.00000   -3.488835699   -5.017760498   -1.528924799
     1      20     0.50979     0.32200     0.00000   -3.486150314   -4.995432258   -1.509281944
     1      20     0.51580     0.31164     0.00000   -3.484999531   -4.974560805   -1.489561273
     1      20     0.52181     0.30127     0.00000   -3.485554793   -4.978240368   -1.492685574
     1      20     0.51116     0.29512     0.00000   -3.484289729   -4.957973905   -1.473684176
     1      20     0.50051     0.28897     0.00000   -3.480496054   -4.956505792   -1.476009738
     1      20     0.48986     0.28282     0.00000   -3.474178713   -4.953810068   -1.479631355
     1      20     0.47921     0.27667     0.00000   -3.465345287   -4.948389826   -1.483044539
     1      20     0.46856     0.27053     0.00000   -3.454006786   -4.939805908   -1.485799122
     1      20     0.45792     0.26438     0.00000   -3.440176418   -4.932092209   -1.491915791
     1      20     0.44727     0.25823     0.00000   -3.423869367   -4.922740422   -1.498871055
     1      20     0.43662     0.25208     0.00000   -3.405103041   -4.904859558   -1.499756517
     1      20     0.42597     0.24593     0.00000   -3.383896297   -4.879685572   -1.495789275
     1      20     0.41532     0.23978     0.00000   -3.360270134   -4.858618921   -1.498348787
     1      20     0.40467     0.23364     0.00000   -3.334246856   -4.834803849   -1.500556992
     1      20     0.39402     0.22749     0.00000   -3.305852013   -4.803441435   -1.497589422
     1      20     0.38337     0.22134     0.00000   -3.275115012   -4.771314220   -1.496199207
     1      20     0.37272     0.21519     0.00000   -3.242070788   -4.738154973   -1.496084185
     1      20     0.36207     0.20904     0.00000   -3.206761389   -4.702091259   -1.495329870
     1      20     0.35142     0.20289     0.00000   -3.169237857   -4.660931649   -1.491693793
     1      20     0.34077     0.19675     0.00000   -3.129561730   -4.612805318   -1.483243589
     1      20     0.33012     0.19060     0.00000   -3.087806669   -4.557959378   -1.470152709
     1      20     0.31948     0.18445     0.00000   -3.044059007   -4.498168865   -1.454109859
     1      20     0.30883     0.17830     0.00000   -2.998420356   -4.435556520   -1.437136164
     1      20     0.29818     0.17215     0.00000   -2.951007928   -4.372018570   -1.421010642
     1      20     0.28753     0.16600     0.00000   -2.901957829   -4.309136746   -1.407178917
     1      20     0.27688     0.15986     0.00000   -2.851428436   -4.248156307   -1.396727871
     1      20     0.26623     0.15371     0.00000   -2.799609963   -4.189723061   -1.390113098
     1      20     0.25558     0.14756     0.00000   -2.746741002   -4.133475870   -1.386734867
     1      20     0.24493     0.14141     0.00000   -2.693145137   -4.078047022   -1.384901886
     1      20     0.23428     0.13526     0.00000   -2.639318921   -4.022128253   -1.382809332
     1      20     0.22363     0.12911     0.00000   -2.586185652   -3.965288807   -1.379103155
     1      20     0.21298     0.12297     0.00000   -2.535964574   -3.906410794   -1.370446220
     1      20     0.20233     0.11682     0.00000   -2.495656733   -3.840853959   -1.345197226
     1      20     0.19169     0.11067     0.00000   -2.483959436   -3.775001369   -1.291041933
     1      20     0.18104     0.10452     0.00000   -2.505820872   -3.765679815   -1.259858943
     1      20     0.17039     0.09837     0.00000   -2.540681140   -3.792357600   -1.251676460
     1      20     0.15974     0.09222     0.00000   -2.578239644   -3.827644049   -1.249404405
     1      20     0.14909     0.08608     0.00000   -2.615206974   -3.863991045   -1.248784071
     1      20     0.13844     0.07993     0.00000   -2.650015419   -3.898945352   -1.248929933
     1      20     0.12779     0.07378     0.00000   -2.681109790   -3.931178713   -1.250068923
     1      20     0.11714     0.06763     0.00000   -2.704646040   -3.959302917   -1.254656877
     1      20     0.10649     0.06148     0.00000   -2.702745349   -3.981026138   -1.278280789
     1      20     0.09584     0.05533     0.00000   -2.653470393   -3.994607151   -1.341136758
     1      20     0.08519     0.04919     0.00000   -2.587665165   -3.990788730   -1.403123565
     1      20     0.07454     0.04304     0.00000   -2.520357713   -3.933999595   -1.413641882
     1      20     0.06390     0.03689     0.00000   -2.454865899   -3.891846972   -1.436981073
     1      20     0.05325     0.03074     0.00000   -2.392794385   -3.850166847   -1.457372461
     1      20     0.04260     0.02459     0.00000   -2.335700046   -3.806140236   -1.470440190
     1      20     0.03195     0.01844     0.00000   -2.285622216   -3.788611673   -1.502989457
     1      20     0.02130     0.01230     0.00000   -2.245413606   -3.847999159   -1.602585553
     1      20     0.01065     0.00615     0.00000   -2.218770434   -3.865257113   -1.646486679
     1      20     0.00000     0.00000     0.00000   -2.209347053   -3.863838264   -1.654491211
     1      21     0.00000     0.00000     0.00000   -1.815434260   -3.090964227   -1.275529967
     1      21     0.00709     0.01228     0.00000   -1.811499828   -3.094085753   -1.282585925
     1      21     0.01418     0.02457     0.00000   -1.803519921   -3.101069419   -1.297549498
     1      21     0.02128     0.03685     0.00000   -1.799706515   -3.112677165   -1.312970650
     1      21     0.02837     0.04914     0.00000   -1.807079447   -3.129673081   -1.322593634
     1      21     0.03546     0.06142     0.00000   -1.828403251   -3.154106689   -1.325703438
     1      21     0.04255     0.07371     0.00000   -1.863186225   -3.189095594   -1.325909369
     1      21     0.04965     0.08599     0.00000   -1.910038288   -3.235867826   -1.325829538
     1      21     0.05674     0.09827     0.00000   -1.967759357   -3.294029359   -1.326270001
     1      21     0.06383     0.11056     0.00000   -2.035432962   -3.362345133   -1.326912171
     1      21     0.07092     0.12284     0.00000   -2.112272678   -3.439261251   -1.326988573
     1      21     0.07802     0.13513     0.00000   -2.197461380   -3.523908900   -1.326447521
     1      21     0.08511     0.14741     0.00000   -2.289916450   -3.616152261   -1.326235811
     1      21     0.09220     0.15970     0.00000   -2.387124910   -3.712860707   -1.325735797
     1      21     0.09929     0.17198     0.00000   -2.460582717   -3.748145418   -1.287562701
     1      21     0.10639     0.18426     0.00000   -2.518335312   -3.844747854   -1.326412542
     1      21     0.11348     0.19655     0.00000   -2.516631624   -3.796633516   -1.280001892
     1      21     0.12057     0.20883     0.00000   -2.490665857   -3.781737319   -1.291071461
     1      21     0.12766     0.22112     0.00000   -2.465538141   -3.779049001   -1.313510860
     1      21     0.13475     0.23340     0.00000   -2.445498799   -3.785868912   -1.340370113
     1      21     0.14185     0.24569     0.00000   -2.432764525   -3.801726981   -1.368962456
     1      21     0.14894     0.25797     0.00000   -2.429063388   -3.824695150   -1.395631763
     1      21     0.15603     0.27026     0.00000   -2.435757925   -3.850313116   -1.414555190
     1      21     0.16312     0.28254     0.00000   -2.453755530   -3.875921961   -1.422166431
     1      21     0.17022     0.29482     0.00000   -2.483412441   -3.907197051   -1.423784610
     1      21     0.17731     0.30711     0.00000   -2.524504238   -3.948333525   -1.423829288
     1      21     0.18440     0.31939     0.00000   -2.576289097   -3.999190415   -1.422901318
     1      21     0.19149     0.33168     0.00000   -2.637636594   -4.061484130   -1.423847535
     1      21     0.19859     0.34396     0.00000   -2.707178290   -4.138711177   -1.431532888
     1      21     0.20568     0.35625     0.00000   -2.783434335   -4.229171505   -1.445737170
     1      21     0.21277     0.36853     0.00000   -2.864889096   -4.328483010   -1.463593914
     1      21     0.21986     0.38081     0.00000   -2.949997307   -4.432895031   -1.482897723
     1      21     0.22696     0.39310     0.00000   -3.037121841   -4.539251021   -1.502129180
     1      21     0.23405     0.40538     0.00000   -3.124373419   -4.643654341   -1.519280922
     1      21     0.24114     0.41767     0.00000   -3.209315028   -4.740499106   -1.531184078
