 &plot nbnd=  50, nks=   128 /
            0.000000  0.000000  0.000000
  -74.157  -38.388  -38.235  -38.235  -14.829  -13.212   -6.419   -2.929   -2.929   -2.210
   -1.708   -1.708   -0.148    2.773    2.773    2.915    2.915    4.850    5.341    5.469
    6.404    7.661    8.517    9.018   10.354   10.354   11.194   11.892   12.579   12.579
   13.300   15.515   15.923   15.923   15.996   16.217   16.217   16.370   19.142   19.150
   21.373   21.627   22.517   22.517   24.083   24.083   24.420   24.604   24.621   24.621
            0.006796  0.011771  0.000000
  -74.157  -38.387  -38.235  -38.235  -14.826  -13.211   -6.417   -2.935   -2.926   -2.222
   -1.712   -1.699   -0.149    2.770    2.777    2.909    2.913    4.858    5.344    5.475
    6.408    7.663    8.527    9.020   10.342   10.360   11.196   11.902   12.559   12.578
   13.300   15.529   15.885   15.928   16.029   16.206   16.209   16.382   19.155   19.167
   21.375   21.616   22.513   22.524   23.862   24.025   24.316   24.550   24.569   24.672
            0.013592  0.023542  0.000000
  -74.157  -38.387  -38.237  -38.235  -14.820  -13.208   -6.408   -2.954   -2.920   -2.256
   -1.723   -1.677   -0.152    2.762    2.791    2.889    2.907    4.882    5.352    5.495
    6.418    7.671    8.559    9.027   10.309   10.380   11.202   11.930   12.502   12.577
   13.299   15.562   15.816   15.941   16.092   16.176   16.186   16.414   19.168   19.241
   21.384   21.583   22.501   22.542   23.521   23.849   23.989   24.323   24.555   24.648
            0.020388  0.035313  0.000000
  -74.157  -38.387  -38.239  -38.236  -14.808  -13.204   -6.395   -2.985   -2.908   -2.306
   -1.742   -1.645   -0.157    2.749    2.813    2.857    2.896    4.919    5.366    5.529
    6.435    7.684    8.610    9.037   10.257   10.412   11.210   11.974   12.413   12.575
   13.298   15.587   15.750   15.959   16.134   16.152   16.180   16.457   19.191   19.359
   21.397   21.530   22.482   22.569   23.169   23.583   23.657   24.027   24.493   24.666
            0.027184  0.047084  0.000000
  -74.157  -38.386  -38.242  -38.237  -14.792  -13.198   -6.375   -3.028   -2.893   -2.369
   -1.770   -1.609   -0.164    2.731    2.815    2.844    2.881    4.967    5.386    5.577
    6.460    7.701    8.679    9.051   10.192   10.457   11.222   12.029   12.300   12.573
   13.295   15.535   15.750   15.980   16.075   16.114   16.303   16.510   19.224   19.513
   21.416   21.458   22.453   22.592   22.818   23.275   23.339   23.716   24.430   24.459
            0.033980  0.058854  0.000000
  -74.157  -38.386  -38.246  -38.237  -14.772  -13.191   -6.351   -3.082   -2.873   -2.439
   -1.805   -1.572   -0.174    2.711    2.764    2.862    2.884    5.024    5.410    5.640
    6.492    7.724    8.766    9.068   10.117   10.513   11.234   12.091   12.171   12.568
   13.290   15.423   15.797   15.996   16.003   16.075   16.463   16.571   19.265   19.696
   21.369   21.440   22.408   22.470   22.572   22.951   23.082   23.409   24.082   24.297
            0.040776  0.070625  0.000000
  -74.157  -38.385  -38.251  -38.239  -14.747  -13.182   -6.321   -3.146   -2.849   -2.514
   -1.848   -1.535   -0.187    2.690    2.708    2.840    2.931    5.086    5.440    5.718
    6.532    7.752    8.868    9.086   10.038   10.580   11.245   12.036   12.156   12.563
   13.283   15.293   15.854   15.899   16.027   16.039   16.641   16.655   19.316   19.900
   21.266   21.467   22.129   22.314   22.446   22.623   22.967   23.122   23.739   24.016
            0.047571  0.082396  0.000000
  -74.156  -38.384  -38.257  -38.240  -14.718  -13.171   -6.286   -3.219   -2.821   -2.593
   -1.900   -1.501   -0.204    2.647    2.668    2.814    2.986    5.150    5.476    5.812
    6.580    7.784    8.983    9.106    9.958   10.656   11.249   11.905   12.220   12.556
   13.275   15.158   15.783   15.914   16.005   16.054   16.720   16.874   19.376   20.119
   21.149   21.489   21.805   22.085   22.297   22.304   22.862   22.974   23.414   23.734
            0.054367  0.094167  0.000000
  -74.156  -38.382  -38.263  -38.242  -14.684  -13.158   -6.246   -3.300   -2.789   -2.674
   -1.960   -1.470   -0.224    2.584    2.646    2.785    3.048    5.217    5.516    5.919
    6.637    7.821    9.108    9.124    9.881   10.741   11.238   11.790   12.281   12.546
   13.264   15.025   15.648   15.975   15.976   16.084   16.808   17.112   19.443   20.343
   21.017   21.396   21.608   21.783   21.980   22.142   22.667   22.921   23.173   23.484
            0.061163  0.105938  0.000000
  -74.156  -38.381  -38.270  -38.243  -14.647  -13.144   -6.202   -3.388   -2.757   -2.754
   -2.028   -1.443   -0.249    2.521    2.627    2.753    3.116    5.284    5.562    6.036
    6.704    7.863    9.139    9.241    9.811   10.833   11.199   11.708   12.336   12.535
   13.254   14.898   15.497   15.949   16.040   16.119   16.906   17.365   19.514   20.559
   20.870   21.103   21.470   21.620   21.686   21.934   22.491   22.703   23.050   23.340
            0.067959  0.117709  0.000000
  -74.155  -38.380  -38.278  -38.245  -14.605  -13.129   -6.153   -3.481   -2.839   -2.716
   -2.105   -1.419   -0.278    2.459    2.611    2.720    3.190    5.353    5.612    6.160
    6.784    7.910    9.148    9.376    9.754   10.930   11.124   11.670   12.383   12.521
   13.245   14.782   15.329   15.928   16.099   16.166   17.013   17.629   19.584   20.703
   20.717   20.799   21.164   21.440   21.676   21.706   22.251   22.496   22.889   23.011
            0.074755  0.129480  0.000000
  -74.155  -38.378  -38.286  -38.248  -14.560  -13.112   -6.100   -3.580   -2.922   -2.675
   -2.188   -1.398   -0.313    2.399    2.598    2.686    3.269    5.423    5.668    6.286
    6.879    7.960    9.147    9.511    9.712   11.024   11.029   11.667   12.419   12.507
   13.240   14.679   15.148   15.912   16.148   16.230   17.128   17.900   19.640   20.480
   20.513   20.720   20.880   21.377   21.475   21.738   21.957   22.312   22.689   22.758
            0.081551  0.141251  0.000000
  -74.154  -38.377  -38.295  -38.250  -14.511  -13.094   -6.043   -3.681   -3.004   -2.633
   -2.279   -1.382   -0.352    2.342    2.590    2.652    3.352    5.495    5.729    6.409
    6.989    8.015    9.135    9.639    9.691   10.916   11.127   11.687   12.445   12.492
   13.239   14.592   14.957   15.900   16.188   16.309   17.253   18.175   19.657   20.183
   20.291   20.512   20.649   21.249   21.502   21.657   21.815   22.123   22.373   22.670
            0.088347  0.153021  0.000000
  -74.154  -38.375  -38.305  -38.253  -14.458  -13.074   -5.982   -3.785   -3.084   -2.588
   -2.377   -1.368   -0.397    2.289    2.586    2.620    3.438    5.570    5.794    6.528
    7.116    8.074    9.110    9.689    9.752   10.815   11.222   11.719   12.463   12.478
