# spin    band          kx          ky          kz          E(MF)          E(QP)        Delta E
#                        (Cartesian coordinates)             (eV)           (eV)           (eV)
     1      20     0.33012     0.19060     0.00000   -3.087806669   -3.928719895   -0.840913226
     1      20     0.31948     0.18445     0.00000   -3.044059007   -3.882542914   -0.838483907
     1      20     0.30883     0.17830     0.00000   -2.998420356   -3.834248229   -0.835827873
     1      20     0.29818     0.17215     0.00000   -2.951007928   -3.784206438   -0.833198510
     1      20     0.28753     0.16600     0.00000   -2.901957829   -3.732775260   -0.830817431
     1      20     0.27688     0.15986     0.00000   -2.851428436   -3.680294424   -0.828865988
     1      20     0.26623     0.15371     0.00000   -2.799609963   -3.627035225   -0.827425261
     1      20     0.25558     0.14756     0.00000   -2.746741002   -3.573121597   -0.826380594
     1      20     0.24493     0.14141     0.00000   -2.693145137   -3.518516527   -0.825371391
     1      20     0.23428     0.13526     0.00000   -2.639318921   -3.463205573   -0.823886652
     1      20     0.22363     0.12911     0.00000   -2.586185652   -3.407333020   -0.821147368
     1      20     0.21298     0.12297     0.00000   -2.535964574   -3.350749832   -0.814785258
     1      20     0.20233     0.11682     0.00000   -2.495656733   -3.291496231   -0.795839498
     1      20     0.19169     0.11067     0.00000   -2.483959436   -3.239382027   -0.755422591
     1      20     0.18104     0.10452     0.00000   -2.505820872   -3.238035380   -0.732214508
     1      20     0.17039     0.09837     0.00000   -2.540681140   -3.266837337   -0.726156197
     1      20     0.15974     0.09222     0.00000   -2.578239644   -3.302735370   -0.724495726
     1      20     0.14909     0.08608     0.00000   -2.615206974   -3.339275466   -0.724068491
     1      20     0.13844     0.07993     0.00000   -2.650015419   -3.374243810   -0.724228391
     1      20     0.12779     0.07378     0.00000   -2.681109790   -3.406243352   -0.725133562
     1      20     0.11714     0.06763     0.00000   -2.704646040   -3.433207081   -0.728561041
     1      20     0.10649     0.06148     0.00000   -2.702745349   -3.448686428   -0.745941079
     1      20     0.09584     0.05533     0.00000   -2.653470393   -3.446844661   -0.793374268
     1      20     0.08519     0.04919     0.00000   -2.587665165   -3.429958379   -0.842293214
     1      20     0.07454     0.04304     0.00000   -2.520357713   -3.374106778   -0.853749065
     1      20     0.06390     0.03689     0.00000   -2.454865899   -3.330049971   -0.875184072
     1      20     0.05325     0.03074     0.00000   -2.392794385   -3.285923621   -0.893129236
     1      20     0.04260     0.02459     0.00000   -2.335700046   -3.239105508   -0.903405462
     1      20     0.03195     0.01844     0.00000   -2.285622216   -3.212316816   -0.926694600
     1      20     0.02130     0.01230     0.00000   -2.245413606   -3.238768227   -0.993354621
     1      20     0.01065     0.00615     0.00000   -2.218770434   -3.241635052   -1.022864617
     1      20     0.00000     0.00000     0.00000   -2.209347053   -3.237695967   -1.028348914
     1      21     0.00000     0.00000     0.00000   -1.815434260   -2.584842551   -0.769408291
     1      21     0.00709     0.01228     0.00000   -1.811499828   -2.585720083   -0.774220255
