 &plot nbnd=  70, nks=   128 /
            0.000000  0.000000  0.000000
  -58.747  -58.747  -45.878  -45.878  -45.878  -45.878  -45.829  -45.829  -45.829  -45.829
  -44.994  -44.994  -44.994  -44.994  -44.953  -44.953  -44.952  -44.952  -44.931  -44.931
  -44.930  -44.930  -34.505  -34.505  -32.063  -32.063  -31.945  -31.945  -12.093  -12.093
  -11.092  -11.092   -3.288   -3.288   -0.102   -0.102   -0.062   -0.062    0.287    0.287
    0.810    0.810    1.009    1.009    1.838    1.838    4.763    4.763    5.027    5.027
    5.029    5.029    5.244    5.244    6.652    6.652    7.332    7.332    7.854    7.854
    9.050    9.050   10.499   10.499   11.119   11.119   12.625   12.625   12.930   12.930
            0.006796  0.011771  0.000000
  -58.747  -58.747  -45.878  -45.878  -45.878  -45.878  -45.829  -45.829  -45.829  -45.829
  -44.994  -44.994  -44.994  -44.994  -44.953  -44.953  -44.952  -44.952  -44.931  -44.931
  -44.930  -44.930  -34.505  -34.505  -32.063  -32.063  -31.945  -31.945  -12.091  -12.091
  -11.091  -11.091   -3.286   -3.286   -0.105   -0.105   -0.063   -0.063    0.279    0.279
    0.811    0.812    1.009    1.010    1.837    1.837    4.762    4.762    5.022    5.022
    5.025    5.025    5.236    5.236    6.658    6.658    7.334    7.334    7.863    7.863
    9.054    9.054   10.512   10.512   11.122   11.122   12.613   12.613   12.937   12.938
            0.013592  0.023542  0.000000
  -58.747  -58.747  -45.878  -45.878  -45.878  -45.878  -45.829  -45.829  -45.829  -45.829
  -44.994  -44.994  -44.994  -44.994  -44.953  -44.953  -44.952  -44.952  -44.931  -44.931
  -44.930  -44.930  -34.506  -34.506  -32.063  -32.063  -31.946  -31.946  -12.085  -12.085
  -11.088  -11.088   -3.279   -3.279   -0.114   -0.114   -0.064   -0.064    0.256    0.256
    0.813    0.818    1.010    1.014    1.835    1.836    4.756    4.757    5.002    5.003
    5.020    5.020    5.216    5.216    6.675    6.675    7.343    7.343    7.890    7.890
    9.065    9.065   10.549   10.549   11.129   11.129   12.579   12.580   12.956   12.960
            0.020388  0.035313  0.000000
  -58.746  -58.746  -45.878  -45.878  -45.878  -45.878  -45.829  -45.829  -45.829  -45.829
  -44.994  -44.994  -44.994  -44.994  -44.953  -44.953  -44.952  -44.952  -44.931  -44.931
  -44.930  -44.930  -34.506  -34.506  -32.063  -32.063  -31.947  -31.947  -12.076  -12.076
  -11.083  -11.083   -3.267   -3.267   -0.135   -0.135   -0.062   -0.061    0.221    0.221
    0.809    0.824    1.012    1.025    1.833    1.833    4.743    4.746    4.968    4.971
    5.014    5.015    5.185    5.186    6.702    6.702    7.356    7.356    7.934    7.934
    9.084    9.084   10.610   10.610   11.143   11.143   12.529   12.530   12.981   12.994
            0.027184  0.047084  0.000000
  -58.746  -58.746  -45.878  -45.878  -45.878  -45.878  -45.829  -45.829  -45.829  -45.829
  -44.994  -44.994  -44.994  -44.994  -44.953  -44.953  -44.952  -44.952  -44.931  -44.931
  -44.930  -44.930  -34.507  -34.507  -32.064  -32.064  -31.948  -31.948  -12.063  -12.063
  -11.076  -11.076   -3.251   -3.251   -0.167   -0.167   -0.057   -0.054    0.178    0.178
    0.796    0.825    1.016    1.044    1.829    1.829    4.720    4.727    4.920    4.925
    5.012    5.014    5.148    5.151    6.736    6.736    7.375    7.376    7.993    7.993
    9.111    9.111   10.693   10.693   11.161   11.161   12.468   12.469   13.009   13.032
            0.033980  0.058854  0.000000
  -58.746  -58.746  -45.878  -45.878  -45.878  -45.878  -45.829  -45.829  -45.829  -45.829
  -44.994  -44.994  -44.994  -44.994  -44.953  -44.953  -44.952  -44.952  -44.931  -44.931
  -44.930  -44.930  -34.508  -34.507  -32.064  -32.064  -31.950  -31.950  -12.047  -12.047
  -11.067  -11.067   -3.231   -3.231   -0.209   -0.209   -0.054   -0.046    0.130    0.134
    0.772    0.818    1.026    1.069    1.823    1.824    4.686    4.696    4.857    4.866
    5.017    5.020    5.111    5.113    6.775    6.775    7.400    7.400    8.065    8.066
    9.146    9.147   10.792   10.793   11.187   11.187   12.399   12.400   13.037   13.066
            0.040776  0.070625  0.000000
  -58.746  -58.746  -45.878  -45.878  -45.878  -45.878  -45.829  -45.829  -45.829  -45.829
  -44.994  -44.994  -44.994  -44.994  -44.953  -44.953  -44.952  -44.952  -44.931  -44.931
  -44.930  -44.930  -34.508  -34.508  -32.064  -32.064  -31.953  -31.952  -12.027  -12.026
  -11.056  -11.056   -3.206   -3.206   -0.260   -0.259   -0.060   -0.043    0.086    0.098
    0.737    0.799    1.039    1.098    1.816    1.817    4.641    4.657    4.784    4.795
    5.022    5.028    5.077    5.083    6.819    6.819    7.429    7.429    8.149    8.150
    9.191    9.191   10.905   10.905   11.222   11.222   12.325   12.325   13.064   13.095
            0.047571  0.082396  0.000000
  -58.745  -58.745  -45.878  -45.878  -45.878  -45.878  -45.829  -45.829  -45.829  -45.829
  -44.994  -44.994  -44.994  -44.994  -44.953  -44.953  -44.952  -44.952  -44.931  -44.931
  -44.930  -44.930  -34.510  -34.509  -32.065  -32.065  -31.955  -31.955  -12.003  -12.003
  -11.043  -11.043   -3.177   -3.176   -0.319   -0.318   -0.089   -0.061    0.061    0.084
    0.693    0.768    1.057    1.129    1.807    1.807    4.589    4.609    4.702    4.717
    4.996    5.017    5.070    5.090    6.866    6.867    7.463    7.463    8.241    8.242
    9.245    9.246   11.020   11.021   11.271   11.272   12.247   12.247   13.090   13.122
            0.054367  0.094167  0.000000
  -58.745  -58.745  -45.878  -45.878  -45.878  -45.878  -45.829  -45.829  -45.829  -45.829
  -44.994  -44.994  -44.994  -44.994  -44.953  -44.953  -44.952  -44.952  -44.931  -44.931
  -44.930  -44.930  -34.511  -34.511  -32.065  -32.065  -31.959  -31.958  -11.976  -11.975
  -11.028  -11.028   -3.144   -3.143   -0.386   -0.383   -0.138   -0.107    0.065    0.091
    0.641    0.725    1.075    1.160    1.795    1.796    4.533    4.558    4.617    4.634
    4.952    4.976    5.098    5.119    6.916    6.917    7.502    7.502    8.340    8.341
    9.309    9.311   11.123   11.125   11.348   11.348   12.168   12.169   13.115   13.148
            0.061163  0.105938  0.000000
  -58.745  -58.745  -45.878  -45.878  -45.877  -45.877  -45.829  -45.829  -45.829  -45.829
  -44.994  -44.994  -44.994  -44.993  -44.953  -44.953  -44.952  -44.952  -44.931  -44.931
  -44.930  -44.930  -34.512  -34.512  -32.066  -32.066  -31.962  -31.961  -11.945  -11.945
  -11.012  -11.012   -3.107   -3.106   -0.458   -0.455   -0.199   -0.167    0.085    0.111
    0.580    0.673    1.093    1.189    1.780    1.781    4.476    4.505    4.530    4.550
    4.902    4.928    5.135    5.158    6.969    6.969    7.545    7.546    8.441    8.442
    9.385    9.387   11.202   11.203   11.459   11.459   12.089   12.091   13.138   13.173
            0.067959  0.117709  0.000000
  -58.744  -58.744  -45.878  -45.878  -45.877  -45.877  -45.829  -45.829  -45.829  -45.828
  -44.994  -44.994  -44.993  -44.993  -44.953  -44.953  -44.952  -44.952  -44.931  -44.931
  -44.930  -44.930  -34.514  -34.514  -32.067  -32.066  -31.966  -31.965  -11.912  -11.911
  -10.993  -10.993   -3.066   -3.065   -0.536   -0.532   -0.266   -0.234    0.111    0.138
    0.511    0.610    1.110    1.215    1.762    1.764    4.420    4.438    4.458    4.466
    4.847    4.877    5.178    5.202    7.024    7.025    7.593    7.594    8.544    8.545
    9.471    9.474   11.261   11.263   11.594   11.595   12.012   12.015   13.158   13.196
            0.074755  0.129480  0.000000
  -58.743  -58.743  -45.878  -45.878  -45.877  -45.877  -45.829  -45.829  -45.829  -45.828
  -44.994  -44.994  -44.993  -44.993  -44.953  -44.953  -44.952  -44.952  -44.931  -44.931
  -44.930  -44.930  -34.516  -34.515  -32.067  -32.067  -31.970  -31.969  -11.875  -11.874
  -10.973  -10.973   -3.023   -3.022   -0.619   -0.614   -0.334   -0.303    0.141    0.170
    0.435    0.539    1.124    1.238    1.741    1.742    4.354    4.367    4.385    4.410
    4.790    4.823    5.226    5.250    7.082    7.083    7.646    7.647    8.645    8.646
    9.570    9.574   11.313   11.315   11.732   11.738   11.940   11.943   13.173   13.214
            0.081551  0.141251  0.000000
  -58.743  -58.743  -45.878  -45.877  -45.877  -45.877  -45.829  -45.829  -45.829  -45.828
  -44.994  -44.994  -44.993  -44.993  -44.953  -44.953  -44.952  -44.952  -44.931  -44.931
  -44.930  -44.930  -34.518  -34.517  -32.068  -32.068  -31.974  -31.973  -11.835  -11.833
  -10.951  -10.951   -2.976   -2.975   -0.706   -0.700   -0.404   -0.373    0.174    0.205
    0.352    0.459    1.136    1.258    1.716    1.717    4.272    4.303    4.323    4.368
    4.730    4.768    5.277    5.302    7.144    7.144    7.703    7.704    8.745    8.745
    9.679    9.684   11.361   11.364   11.822   11.840   11.910   11.913   13.109   13.130
            0.088347  0.153021  0.000000
  -58.742  -58.742  -45.877  -45.877  -45.877  -45.877  -45.829  -45.829  -45.828  -45.828
  -44.994  -44.993  -44.993  -44.993  -44.953  -44.953  -44.952  -44.952  -44.931  -44.931
  -44.930  -44.930  -34.520  -34.519  -32.069  -32.069  -31.979  -31.977  -11.792  -11.790
  -10.928  -10.927   -2.927   -2.925   -0.795   -0.790   -0.474   -0.443    0.208    0.242
    0.263    0.371    1.144    1.274    1.688    1.688    4.195    4.231    4.282    4.332
    4.669    4.711    5.329    5.355    7.208    7.209    7.764    7.765    8.841    8.842
    9.799    9.804   11.408   11.411   11.774   11.790   12.007   12.013   13.003   13.031
            0.095143  0.164792  0.000000
  -58.742  -58.742  -45.877  -45.877  -45.877  -45.877  -45.829  -45.829  -45.828  -45.828
  -44.993  -44.993  -44.993  -44.993  -44.953  -44.953  -44.952  -44.952  -44.931  -44.931
  -44.930  -44.930  -34.522  -34.521  -32.071  -32.070  -31.984  -31.981  -11.746  -11.744
  -10.903  -10.902   -2.876   -2.873   -0.887   -0.881   -0.543   -0.514    0.168    0.243
    0.271    0.285    1.149    1.285    1.655    1.657    4.123    4.162    4.248    4.302
    4.607    4.654    5.384    5.409    7.276    7.276    7.830    7.831    8.935    8.936
    9.926    9.931   11.453   11.458   11.708   11.726   12.087   12.100   12.941   12.974
            0.101939  0.176563  0.000000
  -58.741  -58.741  -45.877  -45.877  -45.877  -45.877  -45.829  -45.829  -45.828  -45.828
  -44.993  -44.993  -44.993  -44.993  -44.953  -44.953  -44.952  -44.952  -44.931  -44.931
  -44.930  -44.930  -34.524  -34.523  -32.072  -32.071  -31.988  -31.985  -11.698  -11.695
  -10.876  -10.876   -2.824   -2.820   -0.979   -0.974   -0.612   -0.584    0.069    0.173
    0.277    0.319    1.151    1.293    1.619    1.623    4.057    4.098    4.222    4.280
    4.547    4.598    5.439    5.464    7.347    7.347    7.900    7.901    9.027    9.028
   10.057   10.062   11.495   11.502   11.644   11.665   12.123   12.139   12.935   12.973
            0.108735  0.188334  0.000000
  -58.740  -58.740  -45.877  -45.877  -45.877  -45.877  -45.829  -45.829  -45.828  -45.828
  -44.993  -44.993  -44.993  -44.993  -44.953  -44.953  -44.952  -44.952  -44.931  -44.931
  -44.930  -44.930  -34.527  -34.525  -32.074  -32.073  -31.993  -31.990  -11.647  -11.644
  -10.848  -10.848   -2.771   -2.766   -1.071   -1.067   -0.679   -0.654   -0.034    0.067
    0.309    0.357    1.148    1.296    1.579    1.587    3.996    4.040    4.203    4.265
    4.488    4.544    5.494    5.519    7.421    7.422    7.973    7.975    9.117    9.118
   10.190   10.194   11.524   11.541   11.592   11.610   12.117   12.132   12.984   13.021
            0.115531  0.200105  0.000000
  -58.740  -58.740  -45.877  -45.877  -45.877  -45.877  -45.829  -45.829  -45.828  -45.828
  -44.993  -44.993  -44.993  -44.993  -44.953  -44.953  -44.952  -44.952  -44.931  -44.931
  -44.930  -44.930  -34.529  -34.527  -32.075  -32.074  -31.998  -31.994  -11.593  -11.590
  -10.819  -10.819   -2.718   -2.711   -1.163   -1.160   -0.746   -0.724   -0.139   -0.044
    0.339    0.393    1.142    1.295    1.538    1.550    3.942    3.985    4.192    4.256
    4.433    4.493    5.549    5.573    7.500    7.500    8.051    8.053    9.206    9.208
   10.319   10.320   11.507   11.553   11.581   11.584   12.087   12.099   13.069   13.082
            0.122327  0.211876  0.000000
  -58.739  -58.739  -45.877  -45.877  -45.877  -45.877  -45.829  -45.829  -45.828  -45.828
  -44.993  -44.993  -44.993  -44.993  -44.953  -44.953  -44.952  -44.952  -44.931  -44.931
  -44.930  -44.930  -34.532  -34.529  -32.077  -32.076  -32.003  -31.998  -11.538  -11.534
  -10.789  -10.788   -2.665   -2.658   -1.252   -1.250   -0.811   -0.794   -0.244   -0.157
    0.363    0.425    1.131    1.290    1.496    1.513    3.892    3.935    4.189    4.253
    4.384    4.448    5.603    5.626    7.581    7.581    8.132    8.134    9.295    9.297
   10.434   10.438   11.467   11.521   11.597   11.598   12.054   12.061   13.058   13.085
            0.129122  0.223647  0.000000
  -58.738  -58.738  -45.877  -45.877  -45.877  -45.877  -45.829  -45.829  -45.828  -45.828
  -44.993  -44.993  -44.993  -44.993  -44.953  -44.953  -44.952  -44.952  -44.931  -44.931
  -44.930  -44.930  -34.534  -34.531  -32.079  -32.078  -32.008  -32.002  -11.481  -11.475
  -10.757  -10.757   -2.615   -2.606   -1.338   -1.337   -0.877   -0.867   -0.348   -0.271
    0.381    0.452    1.116    1.280    1.455    1.479    3.848    3.888    4.192    4.255
    4.340    4.409    5.655    5.677    7.666    7.667    8.217    8.219    9.385    9.387
   10.526   10.535   11.440   11.504   11.598   11.603   12.032   12.035   13.028   13.048
            0.135918  0.235418  0.000000
  -58.737  -58.737  -45.877  -45.877  -45.877  -45.877  -45.829  -45.829  -45.828  -45.828
  -44.993  -44.993  -44.993  -44.993  -44.953  -44.953  -44.952  -44.952  -44.931  -44.931
  -44.930  -44.930  -34.537  -34.534  -32.082  -32.080  -32.012  -32.006  -11.421  -11.415
  -10.725  -10.724   -2.569   -2.558   -1.420   -1.416   -0.942   -0.942   -0.448   -0.384
    0.390    0.470    1.097    1.266    1.417    1.450    3.809    3.844    4.203    4.260
    4.304    4.379    5.704    5.725    7.754    7.756    8.306    8.307    9.476    9.478
   10.584   10.598   11.440   11.514   11.585   11.591   12.027   12.029   13.002   13.018
            0.142714  0.247188  0.000000
  -58.736  -58.736  -45.877  -45.877  -45.877  -45.877  -45.829  -45.829  -45.828  -45.828
  -44.993  -44.993  -44.993  -44.993  -44.953  -44.953  -44.953  -44.952  -44.931  -44.931
  -44.930  -44.930  -34.540  -34.536  -32.084  -32.083  -32.017  -32.010  -11.361  -11.354
  -10.692  -10.691   -2.529   -2.515   -1.495   -1.487   -1.021   -1.009   -0.542   -0.495
    0.389    0.479    1.074    1.247    1.384    1.427    3.775    3.802    4.219    4.264
    4.276    4.362    5.751    5.770    7.846    7.848    8.397    8.398    9.568    9.571
   10.601   10.618   11.473   11.557   11.561   11.566   12.036   12.040   12.985   12.997
            0.149510  0.258959  0.000000
  -58.736  -58.736  -45.877  -45.877  -45.877  -45.877  -45.829  -45.829  -45.828  -45.828
  -44.993  -44.993  -44.993  -44.993  -44.953  -44.953  -44.953  -44.952  -44.931  -44.931
  -44.930  -44.930  -34.542  -34.538  -32.086  -32.086  -32.021  -32.014  -11.299  -11.291
  -10.658  -10.657   -2.497   -2.481   -1.560   -1.549   -1.106   -1.079   -0.627   -0.599
    0.377    0.475    1.049    1.222    1.358    1.413    3.746    3.765    4.240    4.256
    4.264    4.360    5.795    5.812    7.942    7.944    8.491    8.492    9.661    9.664
   10.579   10.594   11.509   11.535   11.564   11.629   12.055   12.062   12.978   12.989
            0.156306  0.270730  0.000000
  -58.735  -58.735  -45.877  -45.877  -45.877  -45.877  -45.829  -45.829  -45.828  -45.828
  -44.993  -44.993  -44.993  -44.993  -44.953  -44.953  -44.953  -44.952  -44.931  -44.931
  -44.930  -44.929  -34.545  -34.541  -32.089  -32.088  -32.025  -32.018  -11.236  -11.227
  -10.624  -10.623   -2.475   -2.457   -1.613   -1.598   -1.197   -1.153   -0.703   -0.696
    0.352    0.457    1.021    1.193    1.340    1.408    3.722    3.731    4.240    4.259
    4.268    4.373    5.835    5.851    8.040    8.044    8.588    8.589    9.755    9.759
   10.525   10.537   11.489   11.505   11.646   11.718   12.081   12.090   12.981   12.993
            0.163102  0.282501  0.000000
  -58.734  -58.734  -45.877  -45.877  -45.877  -45.877  -45.829  -45.829  -45.828  -45.828
  -44.993  -44.993  -44.993  -44.992  -44.953  -44.953  -44.953  -44.952  -44.931  -44.931
  -44.930  -44.929  -34.548  -34.543  -32.092  -32.092  -32.029  -32.021  -11.172  -11.162
  -10.589  -10.588   -2.466   -2.446   -1.651   -1.632   -1.293   -1.234   -0.781   -0.767
    0.315    0.425    0.991    1.158    1.330    1.411    3.704    3.706    4.232    4.254
    4.298    4.396    5.872    5.885    8.142    8.146    8.687    8.688    9.849    9.855
   10.450   10.457   11.464   11.478   11.744   11.812   12.111   12.119   12.990   13.010
            0.169898  0.294272  0.000000
